,pcode,p,ccode,c,dcode,d
505,210000,辽宁省,211200,铁岭市,211221,铁岭县
506,210000,辽宁省,211200,铁岭市,211223,西丰县
507,210000,辽宁省,211200,铁岭市,211224,昌图县
508,210000,辽宁省,211200,铁岭市,211281,调兵山市
509,210000,辽宁省,211200,铁岭市,211282,开原市
510,210000,辽宁省,211300,朝阳市,211302,双塔区
511,210000,辽宁省,211300,朝阳市,211303,龙城区
512,210000,辽宁省,211300,朝阳市,211321,朝阳县
513,210000,辽宁省,211300,朝阳市,211322,建平县
514,210000,辽宁省,211300,朝阳市,211324,喀喇沁左翼蒙古族自治县
515,210000,辽宁省,211300,朝阳市,211381,北票市
516,210000,辽宁省,211300,朝阳市,211382,凌源市
517,210000,辽宁省,211400,葫芦岛市,211402,连山区
518,210000,辽宁省,211400,葫芦岛市,211403,龙港区
519,210000,辽宁省,211400,葫芦岛市,211404,南票区
520,210000,辽宁省,211400,葫芦岛市,211421,绥中县
521,210000,辽宁省,211400,葫芦岛市,211422,建昌县
522,210000,辽宁省,211400,葫芦岛市,211481,兴城市
523,220000,吉林省,220100,长春市,220102,南关区
524,220000,吉林省,220100,长春市,220103,宽城区
525,220000,吉林省,220100,长春市,220104,朝阳区
526,220000,吉林省,220100,长春市,220105,二道区
527,220000,吉林省,220100,长春市,220106,绿园区
528,220000,吉林省,220100,长春市,220112,双阳区
529,220000,吉林省,220100,长春市,220113,九台区
530,220000,吉林省,220100,长春市,220122,农安县
531,220000,吉林省,220100,长春市,220182,榆树市
532,220000,吉林省,220100,长春市,220183,德惠市
533,220000,吉林省,220200,吉林市,220202,昌邑区
534,220000,吉林省,220200,吉林市,220203,龙潭区
535,220000,吉林省,220200,吉林市,220204,船营区
536,220000,吉林省,220200,吉林市,220211,丰满区
537,220000,吉林省,220200,吉林市,220221,永吉县
538,220000,吉林省,220200,吉林市,220281,蛟河市
539,220000,吉林省,220200,吉林市,220282,桦甸市
540,220000,吉林省,220200,吉林市,220283,舒兰市
541,220000,吉林省,220200,吉林市,220284,磐石市
542,220000,吉林省,220300,四平市,220302,铁西区
543,220000,吉林省,220300,四平市,220303,铁东区
544,220000,吉林省,220300,四平市,220322,梨树县
545,220000,吉林省,220300,四平市,220323,伊通满族自治县
546,220000,吉林省,220300,四平市,220381,公主岭市
547,220000,吉林省,220300,四平市,220382,双辽市
548,220000,吉林省,220400,辽源市,220402,龙山区
549,220000,吉林省,220400,辽源市,220403,西安区
550,220000,吉林省,220400,辽源市,220421,东丰县
551,220000,吉林省,220400,辽源市,220422,东辽县
552,220000,吉林省,220500,通化市,220502,东昌区
553,220000,吉林省,220500,通化市,220503,二道江区
554,220000,吉林省,220500,通化市,220521,通化县
555,220000,吉林省,220500,通化市,220523,辉南县
556,220000,吉林省,220500,通化市,220524,柳河县
557,220000,吉林省,220500,通化市,220581,梅河口市
558,220000,吉林省,220500,通化市,220582,集安市
559,220000,吉林省,220600,白山市,220602,浑江区
560,220000,吉林省,220600,白山市,220605,江源区
561,220000,吉林省,220600,白山市,220621,抚松县
562,220000,吉林省,220600,白山市,220622,靖宇县
563,220000,吉林省,220600,白山市,220623,长白朝鲜族自治县
564,220000,吉林省,220600,白山市,220681,临江市
565,220000,吉林省,220700,松原市,220702,宁江区
566,220000,吉林省,220700,松原市,220721,前郭尔罗斯蒙古族自治县
567,220000,吉林省,220700,松原市,220722,长岭县
568,220000,吉林省,220700,松原市,220723,乾安县
569,220000,吉林省,220700,松原市,220781,扶余市
570,220000,吉林省,220800,白城市,220802,洮北区
571,220000,吉林省,220800,白城市,220821,镇赉县
572,220000,吉林省,220800,白城市,220822,通榆县
573,220000,吉林省,220800,白城市,220881,洮南市
574,220000,吉林省,220800,白城市,220882,大安市
575,220000,吉林省,222400,延边朝鲜族自治州,222401,延吉市
576,220000,吉林省,222400,延边朝鲜族自治州,222402,图们市
577,220000,吉林省,222400,延边朝鲜族自治州,222403,敦化市
578,220000,吉林省,222400,延边朝鲜族自治州,222404,珲春市
579,220000,吉林省,222400,延边朝鲜族自治州,222405,龙井市
580,220000,吉林省,222400,延边朝鲜族自治州,222406,和龙市
581,220000,吉林省,222400,延边朝鲜族自治州,222424,汪清县
582,220000,吉林省,222400,延边朝鲜族自治州,222426,安图县
583,230000,黑龙江省,230100,哈尔滨市,230102,道里区
584,230000,黑龙江省,230100,哈尔滨市,230103,南岗区
585,230000,黑龙江省,230100,哈尔滨市,230104,道外区
586,230000,黑龙江省,230100,哈尔滨市,230108,平房区
587,230000,黑龙江省,230100,哈尔滨市,230109,松北区
588,230000,黑龙江省,230100,哈尔滨市,230110,香坊区
589,230000,黑龙江省,230100,哈尔滨市,230111,呼兰区
590,230000,黑龙江省,230100,哈尔滨市,230112,阿城区
591,230000,黑龙江省,230100,哈尔滨市,230113,双城区
592,230000,黑龙江省,230100,哈尔滨市,230123,依兰县
593,230000,黑龙江省,230100,哈尔滨市,230124,方正县
594,230000,黑龙江省,230100,哈尔滨市,230125,宾县
595,230000,黑龙江省,230100,哈尔滨市,230126,巴彦县
596,230000,黑龙江省,230100,哈尔滨市,230127,木兰县
597,230000,黑龙江省,230100,哈尔滨市,230128,通河县
598,230000,黑龙江省,230100,哈尔滨市,230129,延寿县
599,230000,黑龙江省,230100,哈尔滨市,230183,尚志市
600,230000,黑龙江省,230100,哈尔滨市,230184,五常市
601,230000,黑龙江省,230200,齐齐哈尔市,230202,龙沙区
602,230000,黑龙江省,230200,齐齐哈尔市,230203,建华区
603,230000,黑龙江省,230200,齐齐哈尔市,230204,铁锋区
604,230000,黑龙江省,230200,齐齐哈尔市,230205,昂昂溪区
605,230000,黑龙江省,230200,齐齐哈尔市,230206,富拉尔基区
606,230000,黑龙江省,230200,齐齐哈尔市,230207,碾子山区
607,230000,黑龙江省,230200,齐齐哈尔市,230208,梅里斯达斡尔族区
608,230000,黑龙江省,230200,齐齐哈尔市,230221,龙江县
609,230000,黑龙江省,230200,齐齐哈尔市,230223,依安县
610,230000,黑龙江省,230200,齐齐哈尔市,230224,泰来县
611,230000,黑龙江省,230200,齐齐哈尔市,230225,甘南县
612,230000,黑龙江省,230200,齐齐哈尔市,230227,富裕县
613,230000,黑龙江省,230200,齐齐哈尔市,230229,克山县
614,230000,黑龙江省,230200,齐齐哈尔市,230230,克东县
615,230000,黑龙江省,230200,齐齐哈尔市,230231,拜泉县
616,230000,黑龙江省,230200,齐齐哈尔市,230281,讷河市
617,230000,黑龙江省,230300,鸡西市,230302,鸡冠区
618,230000,黑龙江省,230300,鸡西市,230303,恒山区
619,230000,黑龙江省,230300,鸡西市,230304,滴道区
620,230000,黑龙江省,230300,鸡西市,230305,梨树区
621,230000,黑龙江省,230300,鸡西市,230306,城子河区
622,230000,黑龙江省,230300,鸡西市,230307,麻山区
623,230000,黑龙江省,230300,鸡西市,230321,鸡东县
624,230000,黑龙江省,230300,鸡西市,230381,虎林市
625,230000,黑龙江省,230300,鸡西市,230382,密山市
626,230000,黑龙江省,230400,鹤岗市,230402,向阳区
627,230000,黑龙江省,230400,鹤岗市,230403,工农区
628,230000,黑龙江省,230400,鹤岗市,230404,南山区
629,230000,黑龙江省,230400,鹤岗市,230405,兴安区
630,230000,黑龙江省,230400,鹤岗市,230406,东山区
631,230000,黑龙江省,230400,鹤岗市,230407,兴山区
632,230000,黑龙江省,230400,鹤岗市,230421,萝北县
633,230000,黑龙江省,230400,鹤岗市,230422,绥滨县
634,230000,黑龙江省,230500,双鸭山市,230502,尖山区
635,230000,黑龙江省,230500,双鸭山市,230503,岭东区
636,230000,黑龙江省,230500,双鸭山市,230505,四方台区
637,230000,黑龙江省,230500,双鸭山市,230506,宝山区
638,230000,黑龙江省,230500,双鸭山市,230521,集贤县
639,230000,黑龙江省,230500,双鸭山市,230522,友谊县
640,230000,黑龙江省,230500,双鸭山市,230523,宝清县
641,230000,黑龙江省,230500,双鸭山市,230524,饶河县
642,230000,黑龙江省,230600,大庆市,230602,萨尔图区
643,230000,黑龙江省,230600,大庆市,230603,龙凤区
644,230000,黑龙江省,230600,大庆市,230604,让胡路区
645,230000,黑龙江省,230600,大庆市,230605,红岗区
646,230000,黑龙江省,230600,大庆市,230606,大同区
647,230000,黑龙江省,230600,大庆市,230621,肇州县
648,230000,黑龙江省,230600,大庆市,230622,肇源县
649,230000,黑龙江省,230600,大庆市,230623,林甸县
650,230000,黑龙江省,230600,大庆市,230624,杜尔伯特蒙古族自治县
651,230000,黑龙江省,230700,伊春市,230702,伊春区
652,230000,黑龙江省,230700,伊春市,230703,南岔区
653,230000,黑龙江省,230700,伊春市,230704,友好区
654,230000,黑龙江省,230700,伊春市,230705,西林区
655,230000,黑龙江省,230700,伊春市,230706,翠峦区
656,230000,黑龙江省,230700,伊春市,230707,新青区
657,230000,黑龙江省,230700,伊春市,230708,美溪区
658,230000,黑龙江省,230700,伊春市,230709,金山屯区
659,230000,黑龙江省,230700,伊春市,230710,五营区
660,230000,黑龙江省,230700,伊春市,230711,乌马河区
661,230000,黑龙江省,230700,伊春市,230712,汤旺河区
662,230000,黑龙江省,230700,伊春市,230713,带岭区
663,230000,黑龙江省,230700,伊春市,230714,乌伊岭区
664,230000,黑龙江省,230700,伊春市,230715,红星区
665,230000,黑龙江省,230700,伊春市,230716,上甘岭区
666,230000,黑龙江省,230700,伊春市,230722,嘉荫县
667,230000,黑龙江省,230700,伊春市,230781,铁力市
668,230000,黑龙江省,230800,佳木斯市,230803,向阳区
669,230000,黑龙江省,230800,佳木斯市,230804,前进区
670,230000,黑龙江省,230800,佳木斯市,230805,东风区
671,230000,黑龙江省,230800,佳木斯市,230811,郊区
672,230000,黑龙江省,230800,佳木斯市,230822,桦南县
673,230000,黑龙江省,230800,佳木斯市,230826,桦川县
674,230000,黑龙江省,230800,佳木斯市,230828,汤原县
675,230000,黑龙江省,230800,佳木斯市,230833,抚远市
676,230000,黑龙江省,230800,佳木斯市,230881,同江市
677,230000,黑龙江省,230800,佳木斯市,230882,富锦市
678,230000,黑龙江省,230900,七台河市,230902,新兴区
679,230000,黑龙江省,230900,七台河市,230903,桃山区
680,230000,黑龙江省,230900,七台河市,230904,茄子河区
681,230000,黑龙江省,230900,七台河市,230921,勃利县
682,230000,黑龙江省,231000,牡丹江市,231002,东安区
683,230000,黑龙江省,231000,牡丹江市,231003,阳明区
684,230000,黑龙江省,231000,牡丹江市,231004,爱民区
685,230000,黑龙江省,231000,牡丹江市,231005,西安区
686,230000,黑龙江省,231000,牡丹江市,231025,林口县
687,230000,黑龙江省,231000,牡丹江市,231081,绥芬河市
688,230000,黑龙江省,231000,牡丹江市,231083,海林市
689,230000,黑龙江省,231000,牡丹江市,231084,宁安市
690,230000,黑龙江省,231000,牡丹江市,231085,穆棱市
691,230000,黑龙江省,231000,牡丹江市,231086,东宁市
692,230000,黑龙江省,231100,黑河市,231102,爱辉区
693,230000,黑龙江省,231100,黑河市,231121,嫩江县
694,230000,黑龙江省,231100,黑河市,231123,逊克县
695,230000,黑龙江省,231100,黑河市,231124,孙吴县
696,230000,黑龙江省,231100,黑河市,231181,北安市
697,230000,黑龙江省,231100,黑河市,231182,五大连池市
698,230000,黑龙江省,231200,绥化市,231202,北林区
699,230000,黑龙江省,231200,绥化市,231221,望奎县
700,230000,黑龙江省,231200,绥化市,231222,兰西县
701,230000,黑龙江省,231200,绥化市,231223,青冈县
702,230000,黑龙江省,231200,绥化市,231224,庆安县
703,230000,黑龙江省,231200,绥化市,231225,明水县
704,230000,黑龙江省,231200,绥化市,231226,绥棱县
705,230000,黑龙江省,231200,绥化市,231281,安达市
706,230000,黑龙江省,231200,绥化市,231282,肇东市
707,230000,黑龙江省,231200,绥化市,231283,海伦市
708,230000,黑龙江省,232700,大兴安岭地区,232701,加格达奇区
709,230000,黑龙江省,232700,大兴安岭地区,232721,呼玛县
710,230000,黑龙江省,232700,大兴安岭地区,232722,塔河县
711,230000,黑龙江省,232700,大兴安岭地区,232723,漠河县
712,310000,上海市,310100,上海市市辖区,310101,黄浦区
713,310000,上海市,310100,上海市市辖区,310104,徐汇区
714,310000,上海市,310100,上海市市辖区,310105,长宁区
715,310000,上海市,310100,上海市市辖区,310106,静安区
716,310000,上海市,310100,上海市市辖区,310107,普陀区
717,310000,上海市,310100,上海市市辖区,310109,虹口区
718,310000,上海市,310100,上海市市辖区,310110,杨浦区
719,310000,上海市,310100,上海市市辖区,310112,闵行区
720,310000,上海市,310100,上海市市辖区,310113,宝山区
721,310000,上海市,310100,上海市市辖区,310114,嘉定区
722,310000,上海市,310100,上海市市辖区,310115,浦东新区
723,310000,上海市,310100,上海市市辖区,310116,金山区
724,310000,上海市,310100,上海市市辖区,310117,松江区
725,310000,上海市,310100,上海市市辖区,310118,青浦区
726,310000,上海市,310100,上海市市辖区,310120,奉贤区
727,310000,上海市,310100,上海市市辖区,310230,崇明县
728,320000,江苏省,320100,南京市,320102,玄武区
729,320000,江苏省,320100,南京市,320104,秦淮区
730,320000,江苏省,320100,南京市,320105,建邺区
731,320000,江苏省,320100,南京市,320106,鼓楼区
732,320000,江苏省,320100,南京市,320111,浦口区
733,320000,江苏省,320100,南京市,320113,栖霞区
734,320000,江苏省,320100,南京市,320114,雨花台区
735,320000,江苏省,320100,南京市,320115,江宁区
736,320000,江苏省,320100,南京市,320116,六合区
737,320000,江苏省,320100,南京市,320117,溧水区
738,320000,江苏省,320100,南京市,320118,高淳区
739,320000,江苏省,320200,无锡市,320205,锡山区
740,320000,江苏省,320200,无锡市,320206,惠山区
741,320000,江苏省,320200,无锡市,320211,滨湖区
742,320000,江苏省,320200,无锡市,320213,梁溪区
743,320000,江苏省,320200,无锡市,320214,新吴区
744,320000,江苏省,320200,无锡市,320281,江阴市
745,320000,江苏省,320200,无锡市,320282,宜兴市
746,320000,江苏省,320300,徐州市,320302,鼓楼区
747,320000,江苏省,320300,徐州市,320303,云龙区
748,320000,江苏省,320300,徐州市,320305,贾汪区
749,320000,江苏省,320300,徐州市,320311,泉山区
750,320000,江苏省,320300,徐州市,320312,铜山区
751,320000,江苏省,320300,徐州市,320321,丰县
752,320000,江苏省,320300,徐州市,320322,沛县
753,320000,江苏省,320300,徐州市,320324,睢宁县
754,320000,江苏省,320300,徐州市,320381,新沂市
755,320000,江苏省,320300,徐州市,320382,邳州市
756,320000,江苏省,320400,常州市,320402,天宁区
757,320000,江苏省,320400,常州市,320404,钟楼区
758,320000,江苏省,320400,常州市,320411,新北区
759,320000,江苏省,320400,常州市,320412,武进区
760,320000,江苏省,320400,常州市,320413,金坛区
761,320000,江苏省,320400,常州市,320481,溧阳市
762,320000,江苏省,320500,苏州市,320505,虎丘区
763,320000,江苏省,320500,苏州市,320506,吴中区
764,320000,江苏省,320500,苏州市,320507,相城区
765,320000,江苏省,320500,苏州市,320508,姑苏区
766,320000,江苏省,320500,苏州市,320509,吴江区
767,320000,江苏省,320500,苏州市,320581,常熟市
768,320000,江苏省,320500,苏州市,320582,张家港市
769,320000,江苏省,320500,苏州市,320583,昆山市
770,320000,江苏省,320500,苏州市,320585,太仓市
771,320000,江苏省,320600,南通市,320602,崇川区
772,320000,江苏省,320600,南通市,320611,港闸区
773,320000,江苏省,320600,南通市,320612,通州区
774,320000,江苏省,320600,南通市,320621,海安县
775,320000,江苏省,320600,南通市,320623,如东县
776,320000,江苏省,320600,南通市,320681,启东市
777,320000,江苏省,320600,南通市,320682,如皋市
778,320000,江苏省,320600,南通市,320684,海门市
779,320000,江苏省,320700,连云港市,320703,连云区
780,320000,江苏省,320700,连云港市,320706,海州区
781,320000,江苏省,320700,连云港市,320707,赣榆区
782,320000,江苏省,320700,连云港市,320722,东海县
783,320000,江苏省,320700,连云港市,320723,灌云县
784,320000,江苏省,320700,连云港市,320724,灌南县
785,320000,江苏省,320800,淮安市,320802,清河区
786,320000,江苏省,320800,淮安市,320803,淮安区
787,320000,江苏省,320800,淮安市,320804,淮阴区
788,320000,江苏省,320800,淮安市,320811,清浦区
789,320000,江苏省,320800,淮安市,320826,涟水县
790,320000,江苏省,320800,淮安市,320829,洪泽县
791,320000,江苏省,320800,淮安市,320830,盱眙县
792,320000,江苏省,320800,淮安市,320831,金湖县
793,320000,江苏省,320900,盐城市,320902,亭湖区
794,320000,江苏省,320900,盐城市,320903,盐都区
795,320000,江苏省,320900,盐城市,320904,大丰区
796,320000,江苏省,320900,盐城市,320921,响水县
797,320000,江苏省,320900,盐城市,320922,滨海县
798,320000,江苏省,320900,盐城市,320923,阜宁县
799,320000,江苏省,320900,盐城市,320924,射阳县
800,320000,江苏省,320900,盐城市,320925,建湖县
801,320000,江苏省,320900,盐城市,320981,东台市
802,320000,江苏省,321000,扬州市,321002,广陵区
803,320000,江苏省,321000,扬州市,321003,邗江区
804,320000,江苏省,321000,扬州市,321012,江都区
805,320000,江苏省,321000,扬州市,321023,宝应县
806,320000,江苏省,321000,扬州市,321081,仪征市
807,320000,江苏省,321000,扬州市,321084,高邮市
808,320000,江苏省,321100,镇江市,321102,京口区
809,320000,江苏省,321100,镇江市,321111,润州区
810,320000,江苏省,321100,镇江市,321112,丹徒区
811,320000,江苏省,321100,镇江市,321181,丹阳市
812,320000,江苏省,321100,镇江市,321182,扬中市
813,320000,江苏省,321100,镇江市,321183,句容市
814,320000,江苏省,321200,泰州市,321202,海陵区
815,320000,江苏省,321200,泰州市,321203,高港区
816,320000,江苏省,321200,泰州市,321204,姜堰区
817,320000,江苏省,321200,泰州市,321281,兴化市
818,320000,江苏省,321200,泰州市,321282,靖江市
819,320000,江苏省,321200,泰州市,321283,泰兴市
820,320000,江苏省,321300,宿迁市,321302,宿城区
821,320000,江苏省,321300,宿迁市,321311,宿豫区
822,320000,江苏省,321300,宿迁市,321322,沭阳县
823,320000,江苏省,321300,宿迁市,321323,泗阳县
824,320000,江苏省,321300,宿迁市,321324,泗洪县
825,330000,浙江省,330100,杭州市,330102,上城区
826,330000,浙江省,330100,杭州市,330103,下城区
827,330000,浙江省,330100,杭州市,330104,江干区
828,330000,浙江省,330100,杭州市,330105,拱墅区
829,330000,浙江省,330100,杭州市,330106,西湖区
830,330000,浙江省,330100,杭州市,330108,滨江区
831,330000,浙江省,330100,杭州市,330109,萧山区
832,330000,浙江省,330100,杭州市,330110,余杭区
833,330000,浙江省,330100,杭州市,330111,富阳区
834,330000,浙江省,330100,杭州市,330122,桐庐县
835,330000,浙江省,330100,杭州市,330127,淳安县
836,330000,浙江省,330100,杭州市,330182,建德市
837,330000,浙江省,330100,杭州市,330185,临安市
838,330000,浙江省,330200,宁波市,330203,海曙区
839,330000,浙江省,330200,宁波市,330204,江东区
840,330000,浙江省,330200,宁波市,330205,江北区
841,330000,浙江省,330200,宁波市,330206,北仑区
842,330000,浙江省,330200,宁波市,330211,镇海区
843,330000,浙江省,330200,宁波市,330212,鄞州区
844,330000,浙江省,330200,宁波市,330225,象山县
845,330000,浙江省,330200,宁波市,330226,宁海县
846,330000,浙江省,330200,宁波市,330281,余姚市
847,330000,浙江省,330200,宁波市,330282,慈溪市
848,330000,浙江省,330200,宁波市,330283,奉化市
849,330000,浙江省,330300,温州市,330302,鹿城区
850,330000,浙江省,330300,温州市,330303,龙湾区
851,330000,浙江省,330300,温州市,330304,瓯海区
852,330000,浙江省,330300,温州市,330305,洞头区
853,330000,浙江省,330300,温州市,330324,永嘉县
854,330000,浙江省,330300,温州市,330326,平阳县
855,330000,浙江省,330300,温州市,330327,苍南县
856,330000,浙江省,330300,温州市,330328,文成县
857,330000,浙江省,330300,温州市,330329,泰顺县
858,330000,浙江省,330300,温州市,330381,瑞安市
859,330000,浙江省,330300,温州市,330382,乐清市
860,330000,浙江省,330400,嘉兴市,330402,南湖区
861,330000,浙江省,330400,嘉兴市,330411,秀洲区
862,330000,浙江省,330400,嘉兴市,330421,嘉善县
863,330000,浙江省,330400,嘉兴市,330424,海盐县
864,330000,浙江省,330400,嘉兴市,330481,海宁市
865,330000,浙江省,330400,嘉兴市,330482,平湖市
866,330000,浙江省,330400,嘉兴市,330483,桐乡市
867,330000,浙江省,330500,湖州市,330502,吴兴区
868,330000,浙江省,330500,湖州市,330503,南浔区
869,330000,浙江省,330500,湖州市,330521,德清县
870,330000,浙江省,330500,湖州市,330522,长兴县
871,330000,浙江省,330500,湖州市,330523,安吉县
872,330000,浙江省,330600,绍兴市,330602,越城区
873,330000,浙江省,330600,绍兴市,330603,柯桥区
874,330000,浙江省,330600,绍兴市,330604,上虞区
875,330000,浙江省,330600,绍兴市,330624,新昌县
876,330000,浙江省,330600,绍兴市,330681,诸暨市
877,330000,浙江省,330600,绍兴市,330683,嵊州市
878,330000,浙江省,330700,金华市,330702,婺城区
879,330000,浙江省,330700,金华市,330703,金东区
880,330000,浙江省,330700,金华市,330723,武义县
881,330000,浙江省,330700,金华市,330726,浦江县
882,330000,浙江省,330700,金华市,330727,磐安县
883,330000,浙江省,330700,金华市,330781,兰溪市
884,330000,浙江省,330700,金华市,330782,义乌市
885,330000,浙江省,330700,金华市,330783,东阳市
886,330000,浙江省,330700,金华市,330784,永康市
887,330000,浙江省,330800,衢州市,330802,柯城区
888,330000,浙江省,330800,衢州市,330803,衢江区
889,330000,浙江省,330800,衢州市,330822,常山县
890,330000,浙江省,330800,衢州市,330824,开化县
891,330000,浙江省,330800,衢州市,330825,龙游县
892,330000,浙江省,330800,衢州市,330881,江山市
893,330000,浙江省,330900,舟山市,330902,定海区
894,330000,浙江省,330900,舟山市,330903,普陀区
895,330000,浙江省,330900,舟山市,330921,岱山县
896,330000,浙江省,330900,舟山市,330922,嵊泗县
897,330000,浙江省,331000,台州市,331002,椒江区
898,330000,浙江省,331000,台州市,331003,黄岩区
899,330000,浙江省,331000,台州市,331004,路桥区
900,330000,浙江省,331000,台州市,331021,玉环县
901,330000,浙江省,331000,台州市,331022,三门县
902,330000,浙江省,331000,台州市,331023,天台县
903,330000,浙江省,331000,台州市,331024,仙居县
904,330000,浙江省,331000,台州市,331081,温岭市
905,330000,浙江省,331000,台州市,331082,临海市
906,330000,浙江省,331100,丽水市,331102,莲都区
907,330000,浙江省,331100,丽水市,331121,青田县
908,330000,浙江省,331100,丽水市,331122,缙云县
909,330000,浙江省,331100,丽水市,331123,遂昌县
910,330000,浙江省,331100,丽水市,331124,松阳县
911,330000,浙江省,331100,丽水市,331125,云和县
912,330000,浙江省,331100,丽水市,331126,庆元县
913,330000,浙江省,331100,丽水市,331127,景宁畲族自治县
914,330000,浙江省,331100,丽水市,331181,龙泉市
915,340000,安徽省,340100,合肥市,340102,瑶海区
916,340000,安徽省,340100,合肥市,340103,庐阳区
917,340000,安徽省,340100,合肥市,340104,蜀山区
918,340000,安徽省,340100,合肥市,340111,包河区
919,340000,安徽省,340100,合肥市,340121,长丰县
920,340000,安徽省,340100,合肥市,340122,肥东县
921,340000,安徽省,340100,合肥市,340123,肥西县
922,340000,安徽省,340100,合肥市,340124,庐江县
923,340000,安徽省,340100,合肥市,340181,巢湖市
924,340000,安徽省,340200,芜湖市,340202,镜湖区
925,340000,安徽省,340200,芜湖市,340203,弋江区
926,340000,安徽省,340200,芜湖市,340207,鸠江区
927,340000,安徽省,340200,芜湖市,340208,三山区
928,340000,安徽省,340200,芜湖市,340221,芜湖县
929,340000,安徽省,340200,芜湖市,340222,繁昌县
930,340000,安徽省,340200,芜湖市,340223,南陵县
931,340000,安徽省,340200,芜湖市,340225,无为县
932,340000,安徽省,340300,蚌埠市,340302,龙子湖区
933,340000,安徽省,340300,蚌埠市,340303,蚌山区
934,340000,安徽省,340300,蚌埠市,340304,禹会区
935,340000,安徽省,340300,蚌埠市,340311,淮上区
936,340000,安徽省,340300,蚌埠市,340321,怀远县
937,340000,安徽省,340300,蚌埠市,340322,五河县
938,340000,安徽省,340300,蚌埠市,340323,固镇县
939,340000,安徽省,340400,淮南市,340402,大通区
940,340000,安徽省,340400,淮南市,340403,田家庵区
941,340000,安徽省,340400,淮南市,340404,谢家集区
942,340000,安徽省,340400,淮南市,340405,八公山区
943,340000,安徽省,340400,淮南市,340406,潘集区
944,340000,安徽省,340400,淮南市,340421,凤台县
945,340000,安徽省,340400,淮南市,340422,寿县
946,340000,安徽省,340500,马鞍山市,340503,花山区
947,340000,安徽省,340500,马鞍山市,340504,雨山区
948,340000,安徽省,340500,马鞍山市,340506,博望区
949,340000,安徽省,340500,马鞍山市,340521,当涂县
950,340000,安徽省,340500,马鞍山市,340522,含山县
951,340000,安徽省,340500,马鞍山市,340523,和县
952,340000,安徽省,340600,淮北市,340602,杜集区
953,340000,安徽省,340600,淮北市,340603,相山区
954,340000,安徽省,340600,淮北市,340604,烈山区
955,340000,安徽省,340600,淮北市,340621,濉溪县
956,340000,安徽省,340700,铜陵市,340705,铜官区
957,340000,安徽省,340700,铜陵市,340706,义安区
958,340000,安徽省,340700,铜陵市,340711,郊区
959,340000,安徽省,340700,铜陵市,340722,枞阳县
960,340000,安徽省,340800,安庆市,340802,迎江区
961,340000,安徽省,340800,安庆市,340803,大观区
962,340000,安徽省,340800,安庆市,340811,宜秀区
963,340000,安徽省,340800,安庆市,340822,怀宁县
964,340000,安徽省,340800,安庆市,340824,潜山县
965,340000,安徽省,340800,安庆市,340825,太湖县
966,340000,安徽省,340800,安庆市,340826,宿松县
967,340000,安徽省,340800,安庆市,340827,望江县
968,340000,安徽省,340800,安庆市,340828,岳西县
969,340000,安徽省,340800,安庆市,340881,桐城市
970,340000,安徽省,341000,黄山市,341002,屯溪区
971,340000,安徽省,341000,黄山市,341003,黄山区
972,340000,安徽省,341000,黄山市,341004,徽州区
973,340000,安徽省,341000,黄山市,341021,歙县
974,340000,安徽省,341000,黄山市,341022,休宁县
975,340000,安徽省,341000,黄山市,341023,黟县
976,340000,安徽省,341000,黄山市,341024,祁门县
977,340000,安徽省,341100,滁州市,341102,琅琊区
978,340000,安徽省,341100,滁州市,341103,南谯区
979,340000,安徽省,341100,滁州市,341122,来安县
980,340000,安徽省,341100,滁州市,341124,全椒县
981,340000,安徽省,341100,滁州市,341125,定远县
982,340000,安徽省,341100,滁州市,341126,凤阳县
983,340000,安徽省,341100,滁州市,341181,天长市
984,340000,安徽省,341100,滁州市,341182,明光市
985,340000,安徽省,341200,阜阳市,341202,颍州区
986,340000,安徽省,341200,阜阳市,341203,颍东区
987,340000,安徽省,341200,阜阳市,341204,颍泉区
988,340000,安徽省,341200,阜阳市,341221,临泉县
989,340000,安徽省,341200,阜阳市,341222,太和县
990,340000,安徽省,341200,阜阳市,341225,阜南县
991,340000,安徽省,341200,阜阳市,341226,颍上县
992,340000,安徽省,341200,阜阳市,341282,界首市
993,340000,安徽省,341300,宿州市,341302,埇桥区
994,340000,安徽省,341300,宿州市,341321,砀山县
995,340000,安徽省,341300,宿州市,341322,萧县
996,340000,安徽省,341300,宿州市,341323,灵璧县
997,340000,安徽省,341300,宿州市,341324,泗县
998,340000,安徽省,341500,六安市,341502,金安区
999,340000,安徽省,341500,六安市,341503,裕安区
1000,340000,安徽省,341500,六安市,341504,叶集区
1001,340000,安徽省,341500,六安市,341522,霍邱县
1002,340000,安徽省,341500,六安市,341523,舒城县
1003,340000,安徽省,341500,六安市,341524,金寨县
1004,340000,安徽省,341500,六安市,341525,霍山县
1005,340000,安徽省,341600,亳州市,341602,谯城区
1006,340000,安徽省,341600,亳州市,341621,涡阳县
1007,340000,安徽省,341600,亳州市,341622,蒙城县
1008,340000,安徽省,341600,亳州市,341623,利辛县
1009,340000,安徽省,341700,池州市,341702,贵池区
1010,340000,安徽省,341700,池州市,341721,东至县
1011,340000,安徽省,341700,池州市,341722,石台县
1012,340000,安徽省,341700,池州市,341723,青阳县
1013,340000,安徽省,341800,宣城市,341802,宣州区
1014,340000,安徽省,341800,宣城市,341821,郎溪县
1015,340000,安徽省,341800,宣城市,341822,广德县
